date,city,hour,demand,avg_fare,avg_duration,avg_rating,available_fleet,day_of_week,month,is_peak
2025-02-24,Jakarta,15,1,37438.0,21.6,4.7,707.0,0,2,0
2025-02-24,Jakarta,17,1,51061.0,52.4,4.2,645.0,0,2,1
2025-02-24,Jakarta,22,1,66392.0,30.3,5.0,692.0,0,2,0
2025-02-24,Medan,6,1,49399.0,45.5,4.8,164.0,0,2,1
2025-02-24,Semarang,18,1,49912.0,60.9,4.4,92.0,0,2,1
2025-02-24,Surabaya,6,1,54561.0,43.9,4.2,183.0,0,2,1
2025-02-24,Surabaya,8,1,56894.0,41.9,4.4,165.0,0,2,1
2025-02-24,Surabaya,9,1,36346.0,40.9,4.0,201.0,0,2,1
2025-02-24,Surabaya,12,2,40274.0,36.1,4.6,260.5,0,2,0
2025-02-24,Surabaya,16,1,33961.0,30.1,4.4,172.0,0,2,1
2025-02-24,Surabaya,17,2,63737.5,50.95,4.4,177.5,0,2,1
2025-02-24,Surabaya,18,1,67713.0,56.1,4.0,161.0,0,2,1
2025-02-24,Surabaya,22,1,39841.0,37.2,4.6,289.0,0,2,0
2025-02-25,Bandung,6,1,70607.0,66.8,3.8,260.0,1,2,1
2025-02-25,Bandung,9,1,12986.0,5.0,4.5,252.0,1,2,1
2025-02-25,Bandung,21,1,27491.0,15.1,4.6,310.0,1,2,0
2025-02-25,Jakarta,5,1,59518.0,38.4,4.8,704.0,1,2,0
2025-02-25,Jakarta,6,1,56494.0,39.6,4.1,624.0,1,2,1
2025-02-25,Jakarta,7,1,43923.0,48.0,4.7,633.0,1,2,1
2025-02-25,Jakarta,9,1,98691.0,47.9,4.3,605.0,1,2,1
2025-02-25,Jakarta,12,1,44387.0,34.9,4.6,681.0,1,2,0
2025-02-25,Jakarta,14,1,92501.0,43.2,4.2,718.0,1,2,0
2025-02-25,Jakarta,15,1,62531.0,39.9,4.5,717.0,1,2,0
2025-02-25,Jakarta,16,1,55469.0,43.3,4.9,641.0,1,2,1
2025-02-25,Jakarta,18,1,83333.0,45.8,4.1,623.0,1,2,1
2025-02-25,Jakarta,19,1,72839.0,46.4,4.5,606.0,1,2,1
2025-02-25,Jakarta,20,2,30757.5,16.25,4.75,699.0,1,2,0
2025-02-25,Jakarta,21,1,49895.0,40.4,4.3,723.0,1,2,0
2025-02-25,Medan,14,1,35250.0,26.8,4.7,190.0,1,2,0
2025-02-25,Medan,16,1,65791.0,69.2,4.2,142.0,1,2,1
2025-02-25,Medan,21,1,10000.0,8.5,4.9,203.0,1,2,0
2025-02-25,Semarang,21,1,51959.0,15.6,4.5,192.0,1,2,0
2025-02-25,Surabaya,14,1,40109.0,21.6,4.8,283.0,1,2,0
2025-02-25,Surabaya,15,1,21140.0,18.7,4.9,233.0,1,2,0
2025-02-25,Surabaya,18,1,61933.0,49.5,4.4,181.0,1,2,1
2025-02-25,Surabaya,23,1,20386.0,12.3,4.7,256.0,1,2,0
2025-02-26,Bandung,6,1,70748.0,48.9,4.3,253.0,2,2,1
2025-02-26,Bandung,7,1,31899.0,35.4,4.2,257.0,2,2,1
2025-02-26,Bandung,14,1,30629.0,23.7,4.9,326.0,2,2,0
2025-02-26,Bandung,15,1,46708.0,28.4,4.2,339.0,2,2,0
2025-02-26,Bandung,17,1,26117.0,41.2,4.6,228.0,2,2,1
2025-02-26,Bandung,18,1,56248.0,36.0,5.0,259.0,2,2,1
2025-02-26,Bandung,22,1,102911.0,49.7,4.5,346.0,2,2,0
2025-02-26,Jakarta,6,1,25284.0,32.1,4.6,615.0,2,2,1
2025-02-26,Jakarta,10,2,50735.0,39.1,4.3,724.5,2,2,0
2025-02-26,Jakarta,15,1,38436.0,33.2,4.5,699.0,2,2,0
2025-02-26,Jakarta,16,1,58878.0,54.7,4.2,595.0,2,2,1
2025-02-26,Jakarta,17,2,51095.0,42.1,4.800000000000001,619.0,2,2,1
2025-02-26,Jakarta,18,1,72048.0,43.3,4.4,626.0,2,2,1
2025-02-26,Medan,1,1,62872.0,56.8,3.9,206.0,2,2,0
2025-02-26,Medan,3,1,85023.0,50.4,4.3,236.0,2,2,0
2025-02-26,Medan,9,2,41345.5,40.75,4.45,119.5,2,2,1
2025-02-26,Medan,14,1,48011.0,15.7,4.7,227.0,2,2,0
2025-02-26,Medan,22,2,43688.0,28.900000000000002,4.6,217.0,2,2,0
2025-02-26,Semarang,7,1,50591.0,23.6,4.7,99.0,2,2,1
2025-02-26,Semarang,15,1,55329.0,30.2,4.5,198.0,2,2,0
2025-02-26,Semarang,21,1,33754.0,16.3,4.4,205.0,2,2,0
2025-02-26,Surabaya,2,1,74217.0,36.0,4.6,288.0,2,2,0
2025-02-26,Surabaya,17,1,109852.0,76.4,4.0,200.0,2,2,1
2025-02-26,Surabaya,23,1,38554.0,21.8,4.4,240.0,2,2,0
2025-02-27,Bandung,8,1,57468.0,34.7,4.5,213.0,3,2,1
2025-02-27,Bandung,10,1,49667.0,43.9,4.9,347.0,3,2,0
2025-02-27,Bandung,11,1,54347.0,29.7,4.6,318.0,3,2,0
2025-02-27,Bandung,13,1,40221.0,18.6,4.6,347.0,3,2,0
2025-02-27,Bandung,16,3,47015.0,48.833333333333336,4.533333333333334,243.66666666666666,3,2,1
2025-02-27,Bandung,18,3,44132.666666666664,31.933333333333334,4.566666666666666,245.0,3,2,1
2025-02-27,Bandung,21,3,44124.333333333336,34.5,4.6000000000000005,308.6666666666667,3,2,0
2025-02-27,Jakarta,8,2,57805.5,47.55,4.15,623.0,3,2,1
2025-02-27,Jakarta,10,2,84488.5,44.900000000000006,4.75,705.0,3,2,0
2025-02-27,Jakarta,13,1,106277.0,47.8,4.4,684.0,3,2,0
2025-02-27,Jakarta,15,1,49699.0,35.6,4.6,678.0,3,2,0
2025-02-27,Jakarta,17,3,49100.333333333336,46.5,4.3999999999999995,623.0,3,2,1
2025-02-27,Jakarta,18,2,50595.5,45.95,4.25,613.5,3,2,1
2025-02-27,Jakarta,19,1,36156.0,43.1,4.6,620.0,3,2,1
2025-02-27,Jakarta,23,1,37058.0,16.1,4.9,714.0,3,2,0
2025-02-27,Medan,19,1,36490.0,47.9,4.6,129.0,3,2,1
2025-02-27,Medan,20,2,50620.0,27.1,4.5,216.5,3,2,0
2025-02-27,Medan,21,1,36296.0,32.3,4.7,230.0,3,2,0
2025-02-27,Medan,22,1,51643.0,43.7,4.3,201.0,3,2,0
2025-02-27,Semarang,7,1,36572.0,22.5,4.9,117.0,3,2,1
2025-02-27,Semarang,12,1,48871.0,33.9,5.0,195.0,3,2,0
2025-02-27,Semarang,17,1,10000.0,12.9,4.6,78.0,3,2,1
2025-02-28,Bandung,5,1,52401.0,31.7,4.8,347.0,4,2,0
2025-02-28,Bandung,10,1,46176.0,8.1,4.8,293.0,4,2,0
2025-02-28,Bandung,12,1,51193.0,40.0,4.3,291.0,4,2,0
2025-02-28,Bandung,15,1,17400.0,17.2,4.5,294.0,4,2,0
2025-02-28,Bandung,16,1,40268.0,49.6,4.6,257.0,4,2,1
2025-02-28,Bandung,18,2,54233.5,36.2,4.300000000000001,220.0,4,2,1
2025-02-28,Bandung,19,1,26150.0,21.3,5.0,260.0,4,2,1
2025-02-28,Jakarta,4,1,10000.0,9.8,4.9,673.0,4,2,0
2025-02-28,Jakarta,6,1,71837.0,49.3,4.9,609.0,4,2,1
2025-02-28,Jakarta,8,1,35993.0,38.8,4.5,614.0,4,2,1
2025-02-28,Jakarta,9,1,34079.0,26.3,4.7,641.0,4,2,1
2025-02-28,Jakarta,10,1,27012.0,15.1,4.8,710.0,4,2,0
2025-02-28,Jakarta,11,1,77056.0,34.2,4.6,705.0,4,2,0
2025-02-28,Jakarta,13,1,56855.0,33.2,4.4,709.0,4,2,0
2025-02-28,Jakarta,17,2,52898.5,36.65,4.75,637.0,4,2,1
2025-02-28,Jakarta,18,4,66893.5,54.45,4.3999999999999995,635.25,4,2,1
2025-02-28,Medan,6,1,56188.0,33.6,4.7,138.0,4,2,1
2025-02-28,Medan,14,2,21618.0,18.2,4.95,200.0,4,2,0
2025-02-28,Medan,18,1,41653.0,42.3,4.7,142.0,4,2,1
2025-02-28,Medan,19,1,64040.0,34.7,4.3,148.0,4,2,1
2025-02-28,Medan,21,1,46050.0,26.6,4.7,244.0,4,2,0
2025-02-28,Semarang,9,1,57521.0,60.3,4.5,102.0,4,2,1
2025-02-28,Semarang,17,1,54795.0,39.7,4.5,122.0,4,2,1
2025-02-28,Semarang,19,1,47364.0,32.3,4.6,100.0,4,2,1
2025-02-28,Surabaya,18,1,53345.0,46.5,4.8,195.0,4,2,1
2025-03-01,Bandung,1,1,46318.0,29.1,4.4,335.0,5,3,0
2025-03-01,Bandung,5,1,16277.0,5.0,4.7,350.0,5,3,0
2025-03-01,Bandung,12,1,49324.0,20.6,4.6,295.0,5,3,0
2025-03-01,Bandung,16,2,63965.0,49.099999999999994,4.45,241.0,5,3,1
2025-03-01,Bandung,17,1,47407.0,45.2,4.6,249.0,5,3,1
2025-03-01,Bandung,22,1,58320.0,48.7,4.6,324.0,5,3,0
2025-03-01,Jakarta,6,1,65986.0,40.0,4.4,631.0,5,3,1
2025-03-01,Jakarta,8,1,46206.0,36.4,4.5,648.0,5,3,1
2025-03-01,Jakarta,10,1,11913.0,5.0,4.8,682.0,5,3,0
2025-03-01,Jakarta,11,2,77085.0,43.15,4.7,679.5,5,3,0
2025-03-01,Jakarta,13,2,47709.5,32.1,4.55,696.5,5,3,0
2025-03-01,Jakarta,16,1,51825.0,55.1,4.3,603.0,5,3,1
2025-03-01,Jakarta,17,3,48008.333333333336,35.1,4.633333333333334,611.0,5,3,1
2025-03-01,Jakarta,19,4,51920.75,43.574999999999996,4.425,610.75,5,3,1
2025-03-01,Jakarta,20,1,28903.0,29.2,4.5,718.0,5,3,0
2025-03-01,Jakarta,22,1,35256.0,35.4,5.0,697.0,5,3,0
2025-03-01,Medan,6,1,42624.0,42.8,4.4,161.0,5,3,1
2025-03-01,Medan,9,3,58910.333333333336,52.26666666666667,4.233333333333333,141.33333333333334,5,3,1
2025-03-01,Medan,17,1,70051.0,62.7,4.4,162.0,5,3,1
2025-03-01,Medan,22,1,42964.0,19.2,4.4,221.0,5,3,0
2025-03-01,Semarang,8,1,82281.0,31.2,4.9,82.0,5,3,1
2025-03-01,Semarang,10,2,49859.5,28.3,4.55,206.5,5,3,0
2025-03-01,Semarang,13,1,34621.0,22.6,4.8,205.0,5,3,0
2025-03-01,Semarang,20,1,10000.0,5.0,4.6,175.0,5,3,0
2025-03-01,Surabaya,6,1,23855.0,33.6,4.7,157.0,5,3,1
2025-03-01,Surabaya,12,1,36942.0,35.4,4.9,264.0,5,3,0
2025-03-01,Surabaya,16,1,22521.0,37.6,4.6,172.0,5,3,1
2025-03-01,Surabaya,19,1,18924.0,26.8,5.0,206.0,5,3,1
2025-03-01,Surabaya,20,1,10000.0,9.9,4.8,280.0,5,3,0
2025-03-01,Surabaya,21,1,41743.0,43.0,4.5,241.0,5,3,0
2025-03-02,Bandung,8,1,43903.0,38.2,4.5,250.0,6,3,1
2025-03-02,Bandung,16,1,35072.0,39.5,4.5,216.0,6,3,1
2025-03-02,Bandung,17,1,53247.0,50.0,4.6,230.0,6,3,1
2025-03-02,Jakarta,7,2,45622.0,47.05,4.15,627.5,6,3,1
2025-03-02,Jakarta,9,1,37090.0,55.1,4.7,626.0,6,3,1
2025-03-02,Jakarta,10,1,45022.0,27.2,4.5,720.0,6,3,0
2025-03-02,Jakarta,14,1,60229.0,55.1,4.4,702.0,6,3,0
2025-03-02,Jakarta,16,1,44755.0,51.0,4.6,618.0,6,3,1
2025-03-02,Jakarta,17,2,56268.0,37.8,4.65,608.5,6,3,1
2025-03-02,Jakarta,18,2,76089.5,48.2,4.25,609.5,6,3,1
2025-03-02,Jakarta,20,1,73004.0,53.1,4.3,696.0,6,3,0
2025-03-02,Jakarta,22,1,45131.0,30.2,4.7,680.0,6,3,0
2025-03-02,Medan,9,4,56385.5,46.8,4.55,126.0,6,3,1
2025-03-02,Medan,12,1,74701.0,14.9,5.0,248.0,6,3,0
2025-03-02,Medan,19,2,37936.5,41.25,4.6,158.0,6,3,1
2025-03-02,Medan,23,1,31551.0,46.2,4.2,243.0,6,3,0
2025-03-02,Semarang,19,1,23278.0,31.4,4.9,98.0,6,3,1
2025-03-02,Surabaya,8,1,52118.0,46.6,4.2,193.0,6,3,1
2025-03-02,Surabaya,16,1,27767.0,40.7,4.7,164.0,6,3,1
2025-03-02,Surabaya,17,1,57177.0,66.6,4.6,157.0,6,3,1
2025-03-02,Surabaya,22,1,68903.0,41.0,4.4,269.0,6,3,0
2025-03-03,Bandung,7,1,35135.0,38.5,4.5,232.0,0,3,1
2025-03-03,Bandung,9,1,28369.0,33.6,5.0,266.0,0,3,1
2025-03-03,Bandung,10,1,44508.0,28.1,4.4,333.0,0,3,0
2025-03-03,Bandung,12,1,39876.0,37.6,5.0,296.0,0,3,0
2025-03-03,Bandung,17,3,67388.0,42.4,4.5,245.0,0,3,1
2025-03-03,Bandung,18,2,33631.0,31.95,4.05,241.5,0,3,1
2025-03-03,Bandung,22,1,53823.0,28.1,5.0,303.0,0,3,0
2025-03-03,Jakarta,0,1,85585.0,37.3,4.3,718.0,0,3,0
2025-03-03,Jakarta,7,1,56927.0,51.5,4.2,630.0,0,3,1
2025-03-03,Jakarta,8,2,52109.0,50.35,4.4,621.0,0,3,1
2025-03-03,Jakarta,12,1,52117.0,26.6,4.8,716.0,0,3,0
2025-03-03,Jakarta,13,3,47684.333333333336,32.63333333333333,4.8,713.0,0,3,0
2025-03-03,Jakarta,17,2,46897.0,35.7,4.300000000000001,643.5,0,3,1
2025-03-03,Jakarta,18,3,60513.333333333336,39.9,4.5,628.0,0,3,1
2025-03-03,Jakarta,19,1,46948.0,38.4,4.8,624.0,0,3,1
2025-03-03,Jakarta,21,1,38955.0,43.3,3.8,708.0,0,3,0
2025-03-03,Medan,9,1,40938.0,45.0,4.8,167.0,0,3,1
2025-03-03,Medan,10,2,30036.5,11.05,4.75,208.0,0,3,0
2025-03-03,Medan,14,1,72423.0,42.4,4.1,217.0,0,3,0
2025-03-03,Medan,17,1,39268.0,35.0,4.8,149.0,0,3,1
2025-03-03,Medan,19,1,52591.0,46.6,4.4,112.0,0,3,1
2025-03-03,Medan,21,2,63224.5,39.25,4.699999999999999,238.0,0,3,0
2025-03-03,Semarang,2,1,29510.0,7.7,4.3,196.0,0,3,0
2025-03-03,Semarang,13,1,23924.0,14.9,5.0,157.0,0,3,0
2025-03-03,Semarang,21,1,35858.0,16.8,4.8,181.0,0,3,0
2025-03-03,Semarang,23,1,32289.0,30.0,4.6,194.0,0,3,0
2025-03-03,Surabaya,6,1,17518.0,23.1,4.6,164.0,0,3,1
2025-03-03,Surabaya,8,1,51044.0,52.0,4.0,162.0,0,3,1
2025-03-03,Surabaya,16,1,64116.0,36.4,5.0,179.0,0,3,1
2025-03-03,Surabaya,17,1,62714.0,54.4,4.3,181.0,0,3,1
2025-03-04,Bandung,0,1,50878.0,40.8,4.3,303.0,1,3,0
2025-03-04,Bandung,7,1,81963.0,45.0,4.4,210.0,1,3,1
2025-03-04,Bandung,11,1,38898.0,18.9,4.7,293.0,1,3,0
2025-03-04,Bandung,17,1,69480.0,45.3,4.4,212.0,1,3,1
2025-03-04,Bandung,18,2,43344.5,55.3,4.35,236.5,1,3,1
2025-03-04,Jakarta,6,2,56917.5,25.25,4.300000000000001,615.5,1,3,1
2025-03-04,Jakarta,8,2,34203.0,43.449999999999996,4.45,645.0,1,3,1
2025-03-04,Jakarta,10,1,64923.0,39.2,4.8,707.0,1,3,0
2025-03-04,Jakarta,13,1,33241.0,15.7,5.0,686.0,1,3,0
2025-03-04,Jakarta,14,1,52036.0,27.9,4.4,691.0,1,3,0
2025-03-04,Jakarta,15,1,44679.0,33.2,4.3,674.0,1,3,0
2025-03-04,Jakarta,16,2,34691.5,32.599999999999994,4.65,638.5,1,3,1
2025-03-04,Jakarta,17,3,49652.666666666664,51.93333333333334,4.266666666666667,627.6666666666666,1,3,1
2025-03-04,Jakarta,18,3,51982.666666666664,44.53333333333333,4.433333333333334,641.6666666666666,1,3,1
2025-03-04,Jakarta,19,2,48564.5,43.400000000000006,4.4,632.5,1,3,1
2025-03-04,Jakarta,20,1,54166.0,39.2,4.7,722.0,1,3,0
2025-03-04,Jakarta,21,1,63389.0,55.3,4.7,704.0,1,3,0
2025-03-04,Semarang,7,1,35408.0,34.9,4.9,118.0,1,3,1
2025-03-04,Semarang,10,1,60291.0,41.1,4.3,160.0,1,3,0
2025-03-04,Surabaya,8,2,38839.5,31.75,4.9,186.5,1,3,1
2025-03-04,Surabaya,9,1,66793.0,57.0,4.0,187.0,1,3,1
2025-03-04,Surabaya,11,1,83603.0,55.4,4.3,258.0,1,3,0
2025-03-04,Surabaya,12,1,54088.0,35.2,4.4,247.0,1,3,0
2025-03-04,Surabaya,14,1,44245.0,36.7,4.6,247.0,1,3,0
2025-03-04,Surabaya,17,1,56806.0,40.2,4.5,196.0,1,3,1
2025-03-04,Surabaya,20,1,34387.0,49.7,4.4,258.0,1,3,0
2025-03-04,Surabaya,22,1,53841.0,38.6,4.5,257.0,1,3,0
2025-03-05,Bandung,7,2,82017.5,57.85,4.35,245.5,2,3,1
2025-03-05,Bandung,9,1,29149.0,25.9,4.9,224.0,2,3,1
2025-03-05,Bandung,11,1,24031.0,39.2,4.2,339.0,2,3,0
2025-03-05,Bandung,12,1,51195.0,17.1,4.2,344.0,2,3,0
2025-03-05,Bandung,15,1,14854.0,15.4,4.9,328.0,2,3,0
2025-03-05,Bandung,16,1,24133.0,18.8,4.9,248.0,2,3,1
2025-03-05,Jakarta,5,1,29225.0,17.1,4.6,706.0,2,3,0
2025-03-05,Jakarta,6,1,65342.0,37.7,4.6,626.0,2,3,1
2025-03-05,Jakarta,7,1,35875.0,57.7,4.9,593.0,2,3,1
2025-03-05,Jakarta,10,1,58643.0,15.1,4.9,714.0,2,3,0
2025-03-05,Jakarta,15,1,59868.0,54.4,4.2,727.0,2,3,0
2025-03-05,Jakarta,16,1,61804.0,42.8,4.5,626.0,2,3,1
2025-03-05,Jakarta,17,3,32636.0,35.53333333333334,4.5,606.6666666666666,2,3,1
2025-03-05,Jakarta,18,2,55172.5,48.0,4.25,630.0,2,3,1
2025-03-05,Jakarta,19,3,58314.666666666664,49.9,4.433333333333334,632.6666666666666,2,3,1
2025-03-05,Medan,8,2,43355.0,32.2,4.449999999999999,137.0,2,3,1
2025-03-05,Medan,15,1,31946.0,19.0,4.8,218.0,2,3,0
2025-03-05,Medan,17,1,10000.0,7.8,4.5,131.0,2,3,1
2025-03-05,Medan,19,1,42785.0,41.3,4.8,157.0,2,3,1
2025-03-05,Semarang,18,2,58349.0,52.15,4.3,121.5,2,3,1
2025-03-05,Surabaya,7,1,53342.0,58.1,4.0,164.0,2,3,1
2025-03-05,Surabaya,15,1,32224.0,28.1,4.7,280.0,2,3,0
2025-03-05,Surabaya,17,2,65621.5,34.0,4.2,196.0,2,3,1
2025-03-05,Surabaya,19,1,39794.0,56.4,4.2,208.0,2,3,1
2025-03-06,Bandung,5,1,43679.0,20.6,5.0,324.0,3,3,0
2025-03-06,Bandung,8,2,36963.5,36.5,4.550000000000001,240.0,3,3,1
2025-03-06,Bandung,17,1,24475.0,23.7,4.6,238.0,3,3,1
2025-03-06,Bandung,19,2,52098.0,20.45,4.7,246.0,3,3,1
2025-03-06,Bandung,21,1,35377.0,29.5,4.7,301.0,3,3,0
2025-03-06,Jakarta,3,1,58128.0,19.5,4.9,729.0,3,3,0
2025-03-06,Jakarta,16,1,63351.0,68.5,3.9,594.0,3,3,1
2025-03-06,Jakarta,17,1,56788.0,48.5,4.0,611.0,3,3,1
2025-03-06,Jakarta,18,1,66422.0,51.7,4.3,607.0,3,3,1
2025-03-06,Jakarta,22,1,63281.0,31.0,4.6,718.0,3,3,0
2025-03-06,Medan,7,1,42612.0,41.5,4.0,167.0,3,3,1
2025-03-06,Medan,16,1,26914.0,42.4,4.3,170.0,3,3,1
2025-03-06,Medan,18,1,41961.0,32.6,4.7,116.0,3,3,1
2025-03-06,Semarang,16,1,64985.0,50.1,4.3,119.0,3,3,1
2025-03-06,Surabaya,17,1,54969.0,40.7,4.3,159.0,3,3,1
2025-03-06,Surabaya,19,1,41237.0,33.8,4.6,207.0,3,3,1
2025-03-06,Surabaya,20,1,64949.0,38.6,4.4,271.0,3,3,0
2025-03-07,Bandung,2,1,56060.0,21.9,4.6,332.0,4,3,0
2025-03-07,Bandung,15,1,47425.0,13.0,4.6,293.0,4,3,0
2025-03-07,Bandung,18,1,51119.0,25.2,4.7,266.0,4,3,1
2025-03-07,Bandung,23,2,86065.5,49.05,4.25,343.0,4,3,0
2025-03-07,Jakarta,6,1,36767.0,37.2,4.3,593.0,4,3,1
2025-03-07,Jakarta,7,1,44532.0,44.1,4.2,645.0,4,3,1
2025-03-07,Jakarta,8,1,74687.0,47.2,4.6,600.0,4,3,1
2025-03-07,Jakarta,12,1,50719.0,24.9,4.2,677.0,4,3,0
2025-03-07,Jakarta,14,1,44641.0,13.5,4.6,719.0,4,3,0
2025-03-07,Jakarta,16,2,44853.0,39.5,4.800000000000001,605.5,4,3,1
2025-03-07,Jakarta,17,2,58903.0,58.05,4.6,598.0,4,3,1
2025-03-07,Jakarta,19,2,78376.5,41.0,4.4,620.0,4,3,1
2025-03-07,Jakarta,20,1,84550.0,45.0,4.6,724.0,4,3,0
2025-03-07,Jakarta,22,1,39700.0,16.1,4.7,673.0,4,3,0
2025-03-07,Medan,8,1,80557.0,38.8,4.8,110.0,4,3,1
2025-03-07,Medan,10,1,77394.0,47.4,4.1,196.0,4,3,0
2025-03-07,Medan,17,1,37771.0,56.5,4.4,137.0,4,3,1
2025-03-07,Semarang,9,1,59347.0,43.9,4.6,87.0,4,3,1
2025-03-07,Semarang,15,1,41462.0,27.7,4.3,170.0,4,3,0
2025-03-07,Semarang,17,1,17689.0,15.3,4.6,80.0,4,3,1
2025-03-07,Semarang,23,2,55057.5,46.3,4.45,176.0,4,3,0
2025-03-07,Surabaya,9,1,91175.0,37.6,4.6,176.0,4,3,1
2025-03-07,Surabaya,20,1,23623.0,19.8,4.8,262.0,4,3,0
2025-03-07,Surabaya,21,1,26628.0,31.9,4.0,238.0,4,3,0
2025-03-08,Bandung,6,1,48048.0,22.3,4.6,261.0,5,3,1
2025-03-08,Bandung,12,1,56924.0,25.4,4.4,323.0,5,3,0
2025-03-08,Bandung,18,1,31718.0,16.2,4.5,241.0,5,3,1
2025-03-08,Bandung,22,1,50933.0,39.5,4.3,298.0,5,3,0
2025-03-08,Jakarta,3,1,99562.0,33.9,4.4,709.0,5,3,0
2025-03-08,Jakarta,6,1,32549.0,28.4,5.0,619.0,5,3,1
2025-03-08,Jakarta,11,1,42119.0,19.2,4.8,682.0,5,3,0
2025-03-08,Jakarta,14,1,94883.0,86.2,3.5,676.0,5,3,0
2025-03-08,Jakarta,15,1,62379.0,48.4,4.7,702.0,5,3,0
2025-03-08,Jakarta,17,3,65339.666666666664,55.4,4.1000000000000005,600.6666666666666,5,3,1
2025-03-08,Jakarta,18,3,33069.333333333336,26.2,4.566666666666666,630.0,5,3,1
2025-03-08,Jakarta,21,1,50971.0,32.4,5.0,671.0,5,3,0
2025-03-08,Medan,18,1,33045.0,35.5,4.5,127.0,5,3,1
2025-03-08,Semarang,5,1,32913.0,32.2,4.6,166.0,5,3,0
2025-03-08,Semarang,17,1,26075.0,18.4,4.5,75.0,5,3,1
2025-03-08,Surabaya,8,3,64194.666666666664,43.4,4.6000000000000005,170.0,5,3,1
2025-03-08,Surabaya,18,1,36071.0,39.5,4.8,154.0,5,3,1
2025-03-09,Bandung,1,1,96387.0,33.0,4.3,323.0,6,3,0
2025-03-09,Bandung,8,1,44782.0,50.6,4.6,260.0,6,3,1
2025-03-09,Bandung,11,1,39669.0,24.2,4.8,344.0,6,3,0
2025-03-09,Bandung,19,2,46946.0,34.9,4.7,258.0,6,3,1
2025-03-09,Bandung,23,1,42320.0,30.9,4.8,308.0,6,3,0
2025-03-09,Jakarta,4,1,30211.0,22.2,4.7,721.0,6,3,0
2025-03-09,Jakarta,9,1,88664.0,60.4,4.2,624.0,6,3,1
2025-03-09,Jakarta,12,1,56058.0,60.3,4.2,697.0,6,3,0
2025-03-09,Jakarta,15,3,58529.0,39.86666666666667,4.166666666666667,693.3333333333334,6,3,0
2025-03-09,Jakarta,16,2,58841.5,54.65,4.3,620.0,6,3,1
2025-03-09,Jakarta,17,1,55637.0,56.0,4.0,595.0,6,3,1
2025-03-09,Jakarta,20,1,35601.0,26.7,5.0,704.0,6,3,0
2025-03-09,Jakarta,21,1,48862.0,23.4,5.0,691.0,6,3,0
2025-03-09,Medan,7,2,47878.0,33.2,4.55,150.5,6,3,1
2025-03-09,Medan,14,1,48195.0,21.9,4.8,200.0,6,3,0
2025-03-09,Medan,16,1,41891.0,61.1,3.7,136.0,6,3,1
2025-03-09,Semarang,7,1,66981.0,39.5,4.3,124.0,6,3,1
2025-03-09,Semarang,17,1,27480.0,22.1,4.5,81.0,6,3,1
2025-03-09,Semarang,19,1,30965.0,31.6,4.1,92.0,6,3,1
2025-03-09,Surabaya,13,1,34259.0,28.8,5.0,236.0,6,3,0
2025-03-09,Surabaya,16,1,24402.0,16.0,4.6,170.0,6,3,1
2025-03-09,Surabaya,17,1,68984.0,59.5,4.0,156.0,6,3,1
2025-03-09,Surabaya,18,1,36730.0,16.7,4.4,192.0,6,3,1
2025-03-09,Surabaya,19,1,42354.0,37.4,4.4,186.0,6,3,1
2025-03-10,Bandung,6,2,54645.5,49.5,4.35,248.0,0,3,1
2025-03-10,Bandung,8,1,46572.0,23.3,4.7,265.0,0,3,1
2025-03-10,Bandung,10,2,62115.5,37.55,4.75,310.0,0,3,0
2025-03-10,Bandung,16,3,34176.0,30.46666666666667,4.466666666666667,236.33333333333334,0,3,1
2025-03-10,Bandung,17,2,37881.0,35.45,4.5,257.0,0,3,1
2025-03-10,Bandung,18,1,31316.0,46.7,4.3,224.0,0,3,1
2025-03-10,Bandung,21,1,31270.0,5.0,4.5,303.0,0,3,0
2025-03-10,Jakarta,13,1,59046.0,27.9,4.8,712.0,0,3,0
2025-03-10,Jakarta,16,3,52283.333333333336,37.03333333333333,4.6000000000000005,610.3333333333334,0,3,1
2025-03-10,Jakarta,17,1,55237.0,55.2,4.3,593.0,0,3,1
2025-03-10,Jakarta,20,1,58446.0,42.7,4.8,698.0,0,3,0
2025-03-10,Jakarta,22,1,69876.0,28.9,4.2,730.0,0,3,0
2025-03-10,Medan,14,1,46213.0,14.4,4.6,242.0,0,3,0
2025-03-10,Medan,17,2,46939.5,32.3,4.55,129.5,0,3,1
2025-03-10,Medan,19,2,46541.0,36.4,4.5,131.5,0,3,1
2025-03-10,Medan,20,1,68532.0,28.3,4.9,212.0,0,3,0
2025-03-10,Semarang,16,1,18449.0,6.7,4.9,76.0,0,3,1
2025-03-10,Surabaya,10,1,52405.0,43.7,4.0,285.0,0,3,0
2025-03-10,Surabaya,20,1,106634.0,59.6,4.2,276.0,0,3,0
2025-03-11,Bandung,5,1,58696.0,38.5,4.5,304.0,1,3,0
2025-03-11,Bandung,6,1,63692.0,31.5,4.2,253.0,1,3,1
2025-03-11,Bandung,7,2,50428.0,43.849999999999994,4.5,257.0,1,3,1
2025-03-11,Bandung,9,1,46584.0,47.1,4.8,229.0,1,3,1
2025-03-11,Bandung,13,1,60513.0,49.5,3.8,340.0,1,3,0
2025-03-11,Bandung,16,2,41825.0,34.3,4.4,234.0,1,3,1
2025-03-11,Bandung,17,3,28693.333333333332,16.3,4.5,248.33333333333334,1,3,1
